tract,EconLoss,NoDamage,Affected,Minor,Major,Destroyed,Fatalities_Night,Fatalities_Day,Injury_NightLevel1,Injury_NightLevel2,Injury_NightLevel3,Injury_DayLevel1,Injury_DayLevel2,Injury_DayLevel3,ShelterNeeds,DisplacedHouseholds,DebrisBW,DebrisCS,DebrisTotal,Population,Households
06013307201,31205794.1,433.58178597688675,247.79897455871105,98.57700388878584,13.446029277518392,1.5962153479194967,0.013781666955765104,0.05220366656430997,2.577052461248968,0.29043513933720533,0.008561425558582414,2.577052461248968,0.3992072283872403,0.02871315454831347,6.316524028778076,9.86665153503418,1298.3119487762451,1894.9700593948364,3193.282127380371,3794,1123
06013307202,20239808.9,541.1407884955406,307.3966048806906,75.89384825900197,4.874316481407732,0.6944254290792742,0.008180221904694918,0.01105192995669313,1.868419932667166,0.1661897203011904,0.004638843453449226,1.868419932667166,0.11494257014237519,0.006082673144135242,8.275251388549805,11.409208297729492,744.4188594818115,956.2257528305054,1700.644612312317,4355,1559
06013307204,18611478.9,817.2340606153011,462.51312255859375,137.938530780375,8.480373382219113,1.8340098022308666,0.009184771224681754,0.02450134325408726,2.310678187292069,0.23356976173818111,0.005795268778456375,2.310678187292069,0.21275343606248498,0.013562770542193903,1.7947720289230347,3.4124915599823,801.5009760856628,456.3356041908264,1257.8365802764893,4526,1339
06013307205,36761901.8,1182.7126498520374,703.6982045918703,163.17427545785904,9.036080931313336,1.3787102688875166,0.009013662882352946,0.02547572490584571,2.8668887617423024,0.23375190165825188,0.0053451662861334626,2.8668887617423024,0.22157472232356668,0.014201290206983685,5.220408916473389,8.58655834197998,1509.9204778671265,1301.821231842041,2811.741828918457,7484,2641
06013308001,42234814.7,1658.1063290834427,881.8353046476841,200.93561210483313,11.330057889397722,1.792688146364526,0.008168000600562664,0.03266833402449265,2.996220345463371,0.24770370567421196,0.005224920765613206,2.996220345463371,0.31370665342547,0.01897001310135238,3.2314610481262207,5.534586429595947,1910.3699922561646,1432.7539205551147,3343.1239128112793,7770,2522
06013308002,21305587.4,854.5590551495552,434.73110234737396,66.71433353424072,2.7118374708807096,0.2836796738120029,0.0015843674536881736,0.03737859091597784,1.2806822556449333,0.074389070388861,0.0010206264851149172,1.2806822556449333,0.20859987754374743,0.020297456282605708,0.13063973188400269,0.26587122678756714,927.7011156082153,465.3274118900299,1393.0284976959229,5289,1564
06013309000,176820606.6,569.9515518136322,433.68916738033295,139.24679260328412,23.083517763996497,9.028985041084525,0.032757915163529105,0.9734081553397118,2.1925350130040897,0.27314182923873886,0.017363921491778456,2.1925350130040897,3.198762686428381,0.4977891226299107,10.749969482421875,19.497905731201172,7180.115699768066,24093.978881835938,31274.093627929688,3699,1367
06013310000,62618013.7,650.3622219320387,457.56627614982426,180.710175588727,30.341863565219683,14.019463208882371,0.5235619172781298,1.1680878105689771,8.919964202246774,1.9502263615577249,0.2668850823683897,8.919964202246774,3.8995440826984122,0.602103783050552,36.05928039550781,46.20654296875,4174.9138832092285,9051.228523254395,13226.142883300781,6106,1795
06013311000,28583252.1,737.0303013324738,450.5883211940527,136.78079115785658,10.571337809727993,2.029235675901873,0.019323661606904352,0.3582925467635505,3.0265508665324887,0.3155880118938512,0.01122283527001855,3.0265508665324887,2.014359461609274,0.18687353521818295,6.967411994934082,9.525909423828125,1303.3868074417114,1746.2859153747559,3049.6726036071777,5668,1591
06013312000,24313097.3,260.1527250856161,148.82469995319843,48.17542829364538,4.201812089362647,0.6453404546118691,0.017100546779062142,0.03182834706486659,1.2677702592336573,0.13742147526863846,0.008940920262404006,1.2677702592336573,0.16793619022337225,0.016531701862419368,2.440115213394165,3.0230014324188232,788.628339767456,2329.307794570923,3117.936134338379,2974,935
06013313102,41991451.8,792.1725528091192,472.18696841597557,110.00284161046147,5.663271996658295,0.9743993370284443,0.007004463115663384,0.0460502570058452,1.7827739369749906,0.15095486670179525,0.004114533901883988,1.7827739369749906,0.6580986850312911,0.025591515077394433,2.105252742767334,3.8147387504577637,1326.12943649292,1562.7517700195312,2888.881206512451,4581,1502
06013313104,29203404.0,399.5151212513447,233.87886200845242,77.13774466514587,7.185240949736908,1.2830299714041757,0.005940258031387202,0.05267014535274939,1.1325813271046172,0.11232549437954731,0.003501085948300897,1.1325813271046172,0.3644530696037691,0.028172085832920857,1.9538496732711792,3.477804660797119,1025.3403186798096,2263.141632080078,3288.4819507598877,2685,1039
